user_id,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Unknown,Vampire,Yaoi,Yuri
323567,6.32348367029549,6.492921492921493,5.428571428571429,6.204889406286379,5.1350710900473935,6.503267973856209,6.8034934497816595,5.7101449275362315,6.207399103139013,6.111111111111111,5.0476190476190474,4.545454545454546,6.609677419354838,5.768844221105527,6.729166666666667,4.807308970099668,6.062240663900415,6.419642857142857,6.335968379446641,6.662100456621005,5.006968641114983,6.778816199376947,6.03960396039604,6.717948717948718,6.59375,6.380228136882129,6.714285714285714,6.5106796116504855,6.326781326781327,6.8875,6.34,6.28,6.773790951638065,4.9,6.335142469470828,6.579545454545454,6.698347107438017,6.2591093117408905,6.444821731748727,6.620689655172414,5.15,6.5,7.0,0
127483,8.920634920634921,9.005581395348838,8.4375,9.009732360097324,8.363636363636363,8.80841121495327,8.904981549815497,9.379705400981997,8.976833976833976,8.716981132075471,9.286585365853659,8.824189526184538,8.978102189781023,8.606741573033707,8.803030303030303,8.836477987421384,9.057471264367816,8.657142857142857,8.738532110091743,8.876582278481013,8.627118644067796,9.050691244239632,8.524752475247524,9.02836879432624,8.835978835978835,9.191928251121077,9.150537634408602,8.974039460020768,8.914735866543095,9.207243460764587,8.94392523364486,9.34375,8.894150417827298,7.6923076923076925,9.070301291248207,8.82741116751269,8.431034482758621,9.046583850931677,8.99,9.2,7.333333333333333,9.011904761904763,8.0,8.7
102250,7.2383474576271185,7.1723259762308995,6.388888888888889,6.953083617101778,5.947368421052632,7.375,7.489531405782652,6.916943521594685,7.178443968593862,7.085972850678733,7.456140350877193,5.1875,7.242424242424242,6.734375,8.114754098360656,6.488235294117647,7.221782178217822,7.12280701754386,6.981900452488688,7.303571428571429,6.657266811279826,7.349514563106796,6.351585014409222,7.433333333333334,7.649717514124294,7.459492140266022,7.821428571428571,7.407588739290086,7.171457905544147,7.242718446601942,7.838095238095238,7.466666666666667,7.566849816849817,7.492063492063492,7.06083650190114,7.027027027027027,7.395638629283489,7.377300613496932,7.278772378516624,7.414285714285715,6.181818181818182,7.35632183908046,5.3125,0
4773,6.309015112037519,6.426245210727969,6.266666666666667,6.150021249468764,4.670588235294118,6.485981308411215,6.68012668250198,5.514705882352941,6.191735537190083,6.286764705882353,5.674825174825175,6.320441988950276,6.521739130434782,6.077669902912621,6.416666666666667,5.58,6.219465648854962,6.324607329842932,6.134,6.651026392961877,5.925925925925926,6.787798408488063,5.906403940886699,6.463414634146342,6.972727272727273,6.243532560214095,6.207920792079208,6.352226720647773,6.2640625,6.505285412262157,6.094545454545455,6.5588235294117645,6.5282426778242675,5.433333333333334,6.365617433414044,6.542735042735043,6.446494464944649,6.439024390243903,6.474554707379135,7.404761904761905,7.0,6.275,7.0,6.2
328108,4.994074074074074,5.1524663677130045,4.222222222222222,4.596862210095498,3.7463976945244957,4.885350318471337,5.559877175025589,3.809734513274336,5.005656108597285,4.36,4.093333333333334,4.056338028169014,5.5525525525525525,4.825174825174825,5.3428571428571425,4.27765237020316,4.826568265682657,4.82051282051282,4.9282051282051285,5.461538461538462,4.045202220459952,5.66060606060606,4.559440559440559,5.539823008849558,5.6863636363636365,5.029320987654321,5.123287671232877,4.784366576819407,4.9547244094488185,5.253472222222222,4.978021978021978,4.074074074074074,5.063953488372093,5.0,4.890243902439025,5.107758620689655,4.890510948905109,4.981481481481482,5.094903339191564,6.047058823529412,4.105263157894737,4.432835820895522,4.121212121212121,3.7777777777777777
135337,5.625478927203065,5.479371316306484,2.8333333333333335,4.854970124932102,1.3625730994152048,5.637096774193548,5.5470494417862835,5.50507614213198,5.187010078387458,4.872611464968153,6.038461538461538,2.3333333333333335,4.062111801242236,4.414285714285715,4.65,1.78,5.82018927444795,5.097222222222222,5.394594594594595,5.513274336283186,2.562625586068319,6.304545454545455,4.0265486725663715,5.7560975609756095,5.582278481012659,5.952941176470588,3.477272727272727,5.936022253129346,5.379679144385027,5.953900709219858,5.1192660550458715,5.666666666666667,6.048327137546468,1.0,4.947222222222222,4.444444444444445,4.258333333333334,6.073863636363637,5.954003407155025,6.125,1.875,6.071428571428571,0,0
18355,6.916866506794564,6.974607013301088,6.0,6.86322188449848,5.175879396984925,6.684210526315789,7.109903381642512,6.518348623853211,6.893478260869565,6.63265306122449,6.285714285714286,5.47123719464145,7.033834586466165,6.478813559322034,7.148148148148148,6.335640138408304,7.031976744186046,6.737704918032787,6.875816993464053,7.053763440860215,6.219792865362486,7.361538461538461,6.811023622047244,6.8108108108108105,7.010752688172043,6.928571428571429,7.157894736842105,6.833333333333333,6.857308584686775,7.101083032490974,7.15625,6.909090909090909,7.061564059900166,6.095238095238095,7.024663677130045,6.899328859060403,6.408759124087592,6.981900452488688,7.003496503496503,7.089743589743589,5.0,6.950819672131147,5.148148148148148,5.793103448275862
203453,3.408540103866128,3.2333696837513632,2.2857142857142856,2.854631828978622,2.857142857142857,3.972762645914397,3.3173173173173174,2.0023255813953487,2.9595141700404857,1.5462962962962963,2.3333333333333335,3.141544117647059,3.611111111111111,4.016528925619835,4.28169014084507,3.936936936936937,2.32776617954071,3.006993006993007,2.393835616438356,2.9878542510121457,1.8129496402877698,3.7669172932330826,2.0699588477366255,3.788732394366197,3.087378640776699,2.715686274509804,4.150537634408602,2.317757009345794,2.6976470588235295,2.8375286041189933,3.8333333333333335,1.3478260869565217,3.981879954699887,4.325301204819277,2.119349005424955,1.9904761904761905,3.70873786407767,4.190615835777126,3.5214659685863876,3.573170731707317,0,4.09433962264151,5.0,2.7857142857142856
275125,7.323767935121647,7.452266152362585,7.76,7.136279069767442,7.696969696969697,7.412621359223301,7.7170305676855895,6.532786885245901,7.250499001996008,7.024193548387097,6.567474048442906,6.318037974683544,7.646853146853147,7.3707317073170735,7.466666666666667,6.82,7.183838383838384,7.0608108108108105,7.159836065573771,7.588628762541806,6.771084337349397,7.987113402061856,7.011173184357542,7.693548387096774,8.267379679144385,7.219306466729147,7.726027397260274,7.0476190476190474,7.243171806167401,7.6683046683046685,7.139072847682119,7.346153846153846,7.492842535787321,6.515151515151516,7.426666666666667,7.618357487922705,7.5064935064935066,7.366906474820144,7.480794701986755,9.0,0,7.324324324324325,5.666666666666667,6.761904761904762
71931,5.326649417852523,5.827646544181977,5.5,5.517874875868918,5.125827814569536,5.350877192982456,5.951612903225806,5.048780487804878,5.43849765258216,5.154929577464789,4.690322580645161,5.557142857142857,6.064417177914111,5.085427135678392,6.125,5.419525065963061,5.5758354755784065,5.366666666666666,5.80327868852459,5.9862068965517246,5.171597633136095,5.9,5.224852071005917,6.246376811594203,5.97,5.448673587081892,5.676470588235294,5.220257234726688,5.722410865874363,5.995348837209303,5.937282229965157,5.414634146341464,5.509626274065685,4.0,5.754518072289157,6.14,5.897321428571429,5.08300395256917,5.165820642978003,5.368421052631579,5.625,5.142857142857143,3.4,6.2
194781,6.20117994100295,6.407554671968191,6.6875,6.023457862728063,6.0476190476190474,6.129729729729729,6.650909090909091,5.7268993839835725,5.927884615384615,5.695035460992908,5.733812949640288,5.8441558441558445,6.585454545454546,5.978378378378379,5.8076923076923075,5.798561151079137,6.064102564102564,6.110169491525424,6.343035343035343,6.707006369426751,5.627615062761507,6.445520581113802,6.190697674418605,6.344,6.507462686567164,6.333333333333333,6.84,5.833906071019473,6.373505059797608,6.350537634408602,5.884920634920635,5.066666666666666,6.366876310272537,4.620689655172414,5.965612104539202,6.683035714285714,6.283018867924528,5.985347985347985,6.2737276478679505,7.037037037037037,5.0,6.175,5.0,6.461538461538462
107650,4.033262935586062,3.7541241162608014,2.911764705882353,3.0552041403105235,2.625,3.5625,3.910499139414802,2.8298755186721993,3.398230088495575,3.5833333333333335,2.3854166666666665,1.8651162790697675,4.1675,3.937007874015748,3.0,2.4771573604060912,3.278177458033573,3.75,4.041257367387034,4.9,2.3821989528795813,4.172043010752688,3.0,4.569230769230769,4.783410138248848,3.0235783633841886,4.645833333333333,2.7559808612440193,3.9904912836767035,4.173076923076923,2.479338842975207,2.0625,3.7092760180995477,2.361111111111111,2.656641604010025,4.132575757575758,2.568527918781726,4.131410256410256,3.834597875569044,4.670454545454546,1.5,3.791044776119403,1.8571428571428572,1.8
25411,6.560538116591928,6.54750593824228,6.304347826086956,6.649368231046932,4.556818181818182,6.575129533678757,6.629750271444083,6.933447098976109,6.598859315589354,6.648148148148148,7.171206225680934,5.949238578680203,6.163865546218488,6.65158371040724,5.7105263157894735,5.408695652173913,6.668171557562077,6.231404958677686,6.572792362768497,6.768939393939394,5.706521739130435,6.605015673981192,6.4646464646464645,6.635294117647059,6.482758620689655,6.819226750261233,6.080459770114943,6.865967365967366,6.5600756859035005,6.783529411764706,5.988888888888889,6.796296296296297,6.739972337482711,4.8,6.725543478260869,6.485714285714286,6.23021582733813,6.62,6.793814432989691,6.898305084745763,4.6,6.65,0,5.666666666666667
321704,7.1893424036281175,7.356203007518797,7.083333333333333,7.090374106767549,6.966666666666667,7.26046511627907,7.2983947119924455,6.848837209302325,7.232538330494037,7.211764705882353,6.954545454545454,6.1,7.320143884892087,7.005780346820809,6.982758620689655,7.5,7.0336842105263155,7.074074074074074,7.074380165289257,7.281124497991968,6.7330827067669174,7.208037825059102,6.912371134020619,7.157894736842105,7.26595744680851,7.121301775147929,7.241758241758242,7.064659977703456,7.192349726775956,7.172043010752688,7.018867924528302,6.846153846153846,7.347254447022428,7.064516129032258,6.9828815977175465,7.11875,7.178272980501393,7.370716510903427,7.186298076923077,7.394366197183099,5.2,7.227848101265823,6.666666666666667,0
173716,7.032288698955366,6.9504716981132075,5.4,6.541278708876474,4.144927536231884,6.923809523809524,6.977777777777778,6.610824742268041,6.77360774818402,6.9035087719298245,6.986363636363636,0,6.809782608695652,6.0894308943089435,6.37037037037037,5.249221183800623,7.217391304347826,6.6521739130434785,6.837837837837838,7.242857142857143,5.761532447224394,7.103092783505154,6.1098901098901095,7.0,6.581196581196581,7.05,6.777777777777778,7.066478076379067,6.6969072164948455,7.0578512396694215,6.783018867924528,5.911764705882353,7.261950286806884,6.0,6.676100628930818,6.166666666666667,6.7254901960784315,7.073913043478261,7.116152450090744,7.0,5.055555555555555,7.051724137931035,0,0
55748,7.42369020501139,7.320974576271187,7.684210526315789,7.304033970276008,7.444444444444445,7.420289855072464,7.748917748917749,7.116666666666666,7.287751677852349,7.088397790055248,7.455516014234876,6.384615384615385,7.595744680851064,7.337579617834395,7.431372549019608,6.738853503184713,7.344954128440367,7.442028985507246,7.176315789473684,7.488,6.9765625,7.844827586206897,7.382882882882883,7.524752475247524,7.947368421052632,7.6440677966101696,7.72,7.53015873015873,7.311804008908686,7.431924882629108,7.324590163934427,7.122448979591836,7.614931237721022,6.2727272727272725,7.363270777479893,7.289655172413793,7.2781954887218046,7.703821656050955,7.725806451612903,8.428571428571429,0,7.616279069767442,0,7.0
